FIPS,State,MSA code (with divisions),MSA name (with MSA divisions),Aggregate MSA code,Aggregate MSA name,County code,Township code,County name,Township name
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",011,616,Hillsborough County,"Lyndeboro town, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",011,618,Hillsborough County,"Mason town, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",011,619,Hillsborough County,"Merrimack town, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",011,620,Hillsborough County,"Milford town, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",011,621,Hillsborough County,"Mont Vernon town, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",011,622,Hillsborough County,"Nashua city, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",011,630,Hillsborough County,"Wilton town, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",015,805,Rockingham County,"Chester town, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",015,808,Rockingham County,"Derry town, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",015,820,Rockingham County,"Londonderry town, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",015,831,Rockingham County,"Raymond town, NH"
33,New Hampshire,  75404,"Nashua, NH-MA NECTA Division",  71650,"Boston-Cambridge-Quincy, MA-NH",015,838,Rockingham County,"Windham town, NH"
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,201,Carroll County,Albany town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,202,Carroll County,Bartlett town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,204,Carroll County,Chatham town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,205,Carroll County,Conway-intervale-kearsarge town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,206,Carroll County,Eaton town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,209,Carroll County,Hale's location
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,210,Carroll County,Hart's Location town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,211,Carroll County,Jackson town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,212,Carroll County,Madison town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,215,Carroll County,Sandwich town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,003,216,Carroll County,Tamworth town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,401,Coos County,Atkinson and Gilmanton Academy grant
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,402,Coos County,Beans grant
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,403,Coos County,Beans purchase
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,404,Coos County,Berlin city
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,405,Coos County,Cambridge township
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,406,Coos County,Carroll town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,407,Coos County,Chandlers purchase
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,408,Coos County,Clarksville town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,409,Coos County,Colebrook town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,410,Coos County,College grant
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,411,Coos County,Columbia town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,412,Coos County,Crawfords purchase
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,413,Coos County,Cutts grant
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,414,Coos County,Dalton town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,415,Coos County,Dixs grant
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,416,Coos County,Dixville township
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,417,Coos County,Dummer town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,418,Coos County,Errol town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,419,Coos County,Erving's Grant
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,420,Coos County,Greens grant
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,421,Coos County,Green's Grant town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,422,Coos County,Jefferson town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,423,Coos County,Kilkenny township
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,424,Coos County,Lancaster town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,425,Coos County,Low and Burbanks grant
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,426,Coos County,Martins location
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,427,Coos County,Milan town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,428,Coos County,Millsfield township
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,429,Coos County,Northumberland-groveton town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,430,Coos County,Odell township
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,431,Coos County,Pinkhams grant
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,432,Coos County,Pittsburg town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,433,Coos County,Randolph town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,434,Coos County,Sargents purchase
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,435,Coos County,Shelborne town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,436,Coos County,Stark town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,437,Coos County,Stewartstown town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,438,Coos County,Stratford town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,439,Coos County,Success township
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,440,Coos County,Thompson and Meserves purchase
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,441,Coos County,Wentworth location
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,442,Coos County,Whitefield town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,007,443,Coos County,
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,503,Grafton County,Bath town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,504,Grafton County,Benton town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,505,Grafton County,Bethlehem town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,511,Grafton County,Easton town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,514,Grafton County,Franconia town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,518,Grafton County,Haverhill town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,521,Grafton County,Landaff town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,524,Grafton County,Lisbon town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,525,Grafton County,Littleton town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,526,Grafton County,Livermore town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,527,Grafton County,Lyman town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,529,Grafton County,Monroe town
33,New Hampshire,3300001,Northern New Hampshire nonmetropolitan area,,,009,540,Grafton County,Sugar Hill town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,001,101,Belknap County,Alton town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,001,102,Belknap County,Barnstead town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,001,103,Belknap County,Belmont town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,001,104,Belknap County,Center Harbor town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,001,105,Belknap County,Gilford town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,001,106,Belknap County,Gilmanton town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,001,107,Belknap County,Laconia city
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,001,108,Belknap County,Meredith town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,001,111,Belknap County,Tilton town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,003,203,Carroll County,Brookfield town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,003,207,Carroll County,Effingham town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,003,208,Carroll County,Freedom town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,003,213,Carroll County,Moultonborough town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,003,214,Carroll County,Ossipee town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,003,217,Carroll County,Tuftonboro town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,003,219,Carroll County,Wolfeboro town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,011,602,Hillsborough County,Antrim town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,011,606,Hillsborough County,Deering town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,011,612,Hillsborough County,Hillsboro town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,011,631,Hillsborough County,Windsor town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,013,701,Merrimack County,Allentown town
33,New Hampshire,3300002,Other New Hampshire nonmetropolitan area,,,013,703,Merrimack County,Boscawen town
